category,days_to_expiry,base_price,markdown_pct,price,units_sold
deli_meat,7,12.74,10,11.47,26.4
deli_meat,5,2.17,0,2.17,17.0
deli_meat,4,7.92,0,7.92,18.5
deli_meat,4,11.25,30,7.88,18.7
deli_meat,4,10.02,0,10.02,21.8
deli_meat,2,7.33,20,5.86,48.7
deli_meat,6,6.92,0,6.92,19.0
deli_meat,7,13.89,10,12.5,25.5
deli_meat,5,7.98,40,4.79,58.5
deli_meat,5,12.93,0,12.93,20.5
deli_meat,5,7.73,30,5.41,33.8
deli_meat,5,3.41,0,3.41,31.7
deli_meat,1,14.62,0,14.62,21.7
deli_meat,3,10.66,50,5.33,49.0
deli_meat,3,8.8,20,7.04,25.2
deli_meat,3,7.21,0,7.21,15.7
deli_meat,5,6.22,20,4.97,28.1
deli_meat,6,4.19,10,3.77,30.5
deli_meat,7,11.52,20,9.21,25.6
deli_meat,1,9.75,10,8.77,24.9
deli_meat,4,10.58,20,8.46,26.6
deli_meat,7,10.12,40,6.07,37.0
deli_meat,5,13.47,20,10.77,35.0
deli_meat,0,11.43,40,6.86,46.4
deli_meat,1,2.71,50,1.35,50.7
deli_meat,4,2.2,0,2.2,12.4
deli_meat,0,6.39,20,5.11,44.9
deli_meat,5,6.5,30,4.55,41.2
deli_meat,6,6.7,0,6.7,25.6
deli_meat,7,4.49,0,4.49,19.5
deli_meat,7,2.5,30,1.75,39.1
deli_meat,6,3.98,0,3.98,23.5
deli_meat,1,12.77,0,12.77,13.4
deli_meat,0,11.73,10,10.55,43.4
deli_meat,1,10.31,30,7.21,32.0
deli_meat,6,4.75,30,3.32,30.7
deli_meat,1,11.7,30,8.19,52.8
deli_meat,4,8.4,40,5.04,53.2
deli_meat,3,10.04,30,7.03,29.6
deli_meat,5,4.49,10,4.04,22.9
deli_meat,6,6.77,0,6.77,28.2
deli_meat,1,9.32,0,9.32,22.6
deli_meat,7,6.56,0,6.56,22.7
deli_meat,1,7.33,30,5.13,53.7
deli_meat,3,13.09,0,13.09,20.1
deli_meat,7,4.62,40,2.77,68.5
deli_meat,2,8.67,20,6.94,30.3
deli_meat,2,6.51,50,3.25,68.1
deli_meat,0,14.3,20,11.44,43.7
deli_meat,7,5.63,20,4.5,34.9
deli_meat,1,10.12,50,5.06,89.3
deli_meat,3,12.69,10,11.42,39.5
deli_meat,0,4.83,0,4.83,27.2
deli_meat,7,7.76,0,7.76,23.0
deli_meat,5,7.24,10,6.52,21.8
deli_meat,4,2.04,0,2.04,13.9
deli_meat,3,11.37,20,9.09,35.9
deli_meat,1,4.07,50,2.03,103.5
deli_meat,0,7.28,20,5.82,34.3
deli_meat,7,14.68,30,10.27,32.9
deli_meat,3,8.95,30,6.26,38.5
deli_meat,6,12.39,0,12.39,22.8
deli_meat,6,6.02,40,3.61,61.0
deli_meat,3,13.37,20,10.69,27.3
deli_meat,2,5.36,10,4.82,29.7
deli_meat,3,3.51,0,3.51,15.7
deli_meat,6,3.04,10,2.74,31.1
deli_meat,2,11.42,0,11.42,18.8
deli_meat,7,4.56,0,4.56,27.2
deli_meat,0,13.85,0,13.85,18.9
deli_meat,7,4.57,10,4.11,21.8
deli_meat,1,3.74,30,2.62,36.9
deli_meat,0,5.73,40,3.44,40.6
deli_meat,7,6.66,0,6.66,14.4
deli_meat,1,9.07,0,9.07,40.5
deli_meat,1,9.9,40,5.94,109.9
deli_meat,4,12.49,30,8.74,29.6
deli_meat,0,9.48,30,6.63,85.4
deli_meat,1,13.38,40,8.03,58.0
deli_meat,6,10.05,20,8.04,25.3
deli_meat,3,4.24,0,4.24,24.0
deli_meat,0,7.67,10,6.9,26.1
deli_meat,7,2.49,20,1.99,28.7
deli_meat,1,13.47,30,9.43,82.6
deli_meat,7,14.89,20,11.91,46.6
deli_meat,5,14.78,10,13.3,19.7
deli_meat,0,9.29,0,9.29,25.8
deli_meat,7,4.87,50,2.44,75.7
deli_meat,1,3.81,50,1.9,66.7
deli_meat,4,14.04,20,11.24,32.7
deli_meat,0,2.71,30,1.89,42.1
deli_meat,6,5.94,20,4.75,34.0
deli_meat,3,11.75,40,7.05,49.7
deli_meat,7,13.57,40,8.14,38.4
deli_meat,1,7.16,10,6.44,28.2
deli_meat,5,13.23,20,10.59,23.2
deli_meat,1,9.76,0,9.76,26.2
deli_meat,4,8.08,10,7.28,24.5
deli_meat,4,6.09,40,3.65,40.3
deli_meat,3,2.56,30,1.79,37.0
deli_meat,4,8.99,10,8.09,21.3
deli_meat,1,9.75,0,9.75,23.6
deli_meat,1,5.59,0,5.59,14.6
deli_meat,0,11.66,50,5.83,106.9
deli_meat,2,4.15,40,2.49,46.5
deli_meat,2,7.01,10,6.31,21.0
deli_meat,3,9.71,20,7.76,31.8
deli_meat,1,3.21,20,2.57,43.9
deli_meat,5,12.24,30,8.57,21.0
deli_meat,2,13.84,0,13.84,11.5
deli_meat,4,13.27,20,10.62,37.4
deli_meat,7,12.11,10,10.9,22.1
deli_meat,3,9.34,20,7.47,26.2
deli_meat,1,12.64,30,8.85,50.4
deli_meat,2,9.1,0,9.1,15.1
deli_meat,4,3.39,0,3.39,21.5
deli_meat,0,4.87,0,4.87,17.6
deli_meat,4,4.05,0,4.05,14.4
deli_meat,3,6.26,50,3.13,63.4
deli_meat,2,11.59,0,11.59,25.3
deli_meat,6,3.48,0,3.48,23.9
deli_meat,5,3.33,0,3.33,23.1
deli_meat,4,9.52,10,8.57,21.2
deli_meat,5,13.0,40,7.8,41.2
deli_meat,4,12.63,50,6.31,51.1
deli_meat,6,12.86,10,11.57,19.7
deli_meat,0,13.42,0,13.42,24.1
deli_meat,5,3.71,0,3.71,20.8
deli_meat,6,11.0,30,7.7,26.4
deli_meat,0,8.85,40,5.31,44.9
deli_meat,5,6.96,20,5.57,30.7
deli_meat,7,13.91,0,13.91,22.6
deli_meat,4,8.8,20,7.04,22.2
deli_meat,7,13.67,30,9.57,31.3
deli_meat,7,4.79,10,4.31,40.9
deli_meat,7,11.41,30,7.99,20.3
deli_meat,4,13.48,0,13.48,14.6
deli_meat,0,7.92,0,7.92,32.8
deli_meat,5,10.43,20,8.34,22.1
deli_meat,1,13.65,0,13.65,14.8
deli_meat,7,7.23,40,4.34,50.2
deli_meat,3,13.12,50,6.56,62.8
deli_meat,0,12.92,50,6.46,67.2
deli_meat,3,9.46,0,9.46,17.7
deli_meat,2,14.36,50,7.18,70.6
deli_meat,3,4.34,30,3.04,36.0
deli_meat,2,8.35,10,7.52,22.1
deli_meat,3,14.21,10,12.79,21.2
deli_meat,1,5.61,10,5.05,29.7
deli_meat,3,13.47,40,8.08,43.6
deli_meat,4,7.34,20,5.87,32.0
deli_meat,6,4.76,40,2.85,67.3
deli_meat,2,5.56,10,5.01,32.6
deli_meat,2,7.86,50,3.93,39.9
deli_meat,3,6.45,0,6.45,18.3
deli_meat,3,10.87,20,8.7,23.0
deli_meat,2,3.66,50,1.83,60.6
deli_meat,1,3.75,30,2.62,38.2
deli_meat,5,3.92,0,3.92,14.4
deli_meat,0,3.66,10,3.3,27.8
deli_meat,7,9.35,0,9.35,22.5
deli_meat,5,6.97,30,4.88,40.9
deli_meat,7,3.27,30,2.29,35.2
deli_meat,6,6.85,50,3.43,50.9
deli_meat,3,2.67,30,1.87,44.1
deli_meat,6,3.03,30,2.12,21.8
deli_meat,3,8.9,30,6.23,46.3
deli_meat,0,9.9,0,9.9,40.4
deli_meat,4,4.96,20,3.96,21.1
deli_meat,3,9.29,20,7.43,21.9
deli_meat,2,10.17,10,9.15,21.5
deli_meat,6,2.51,30,1.76,47.2
deli_meat,2,4.31,0,4.31,20.1
deli_meat,7,9.07,30,6.35,46.4
deli_meat,1,11.79,10,10.61,29.0
deli_meat,3,8.6,0,8.6,22.4
deli_meat,6,5.62,0,5.62,25.8
deli_meat,4,9.96,40,5.98,55.0
deli_meat,4,8.9,0,8.9,23.8
deli_meat,0,9.08,20,7.26,44.0
deli_meat,2,7.12,0,7.12,46.2
deli_meat,0,4.83,50,2.41,38.3
deli_meat,2,8.09,30,5.66,43.8
deli_meat,2,12.19,20,9.75,28.8
deli_meat,7,3.73,0,3.73,32.4
deli_meat,5,8.46,30,5.92,28.1
deli_meat,4,10.02,10,9.02,19.9
deli_meat,5,8.11,10,7.3,16.7
deli_meat,3,4.77,20,3.81,33.3
deli_meat,5,7.29,0,7.29,27.6
deli_meat,4,9.73,30,6.81,33.9
deli_meat,4,10.71,0,10.71,28.8
deli_meat,0,3.59,40,2.16,87.0
deli_meat,4,12.11,10,10.89,28.5
deli_meat,1,5.33,50,2.66,67.6
deli_meat,4,3.75,30,2.63,32.2
deli_meat,1,7.94,20,6.35,27.9
deli_meat,3,12.32,40,7.39,46.6
deli_meat,3,13.86,50,6.93,67.3
deli_meat,3,7.08,50,3.54,39.2
deli_meat,2,13.44,0,13.44,31.7
deli_meat,3,6.89,40,4.14,47.9
deli_meat,5,7.82,0,7.82,13.0
deli_meat,3,14.13,10,12.71,26.3
deli_meat,6,14.52,0,14.52,22.8
deli_meat,7,13.26,50,6.63,78.1
deli_meat,1,2.42,10,2.18,16.6
deli_meat,4,8.81,50,4.41,49.6
deli_meat,1,14.79,10,13.31,38.9
deli_meat,7,4.37,0,4.37,18.6
deli_meat,2,6.7,40,4.02,44.1
deli_meat,4,11.04,10,9.94,32.0
deli_meat,6,7.42,0,7.42,31.2
deli_meat,6,8.78,20,7.03,39.9
deli_meat,5,12.05,30,8.43,43.7
deli_meat,3,6.62,10,5.96,41.3
deli_meat,6,10.51,50,5.25,93.9
deli_meat,7,14.03,10,12.63,28.8
deli_meat,4,5.92,0,5.92,15.5
deli_meat,1,12.86,20,10.29,43.8
deli_meat,4,3.8,10,3.42,29.2
deli_meat,0,9.29,10,8.36,33.8
deli_meat,1,11.68,10,10.52,41.4
deli_meat,3,10.23,30,7.16,41.0
deli_meat,3,14.37,0,14.37,14.4
deli_meat,5,11.82,0,11.82,18.2
deli_meat,7,12.82,20,10.25,23.5
deli_meat,3,10.83,40,6.5,39.0
deli_meat,6,8.78,30,6.15,40.0
deli_meat,3,5.29,30,3.71,38.3
deli_meat,7,9.05,0,9.05,10.8
deli_meat,7,6.63,10,5.96,22.0
deli_meat,1,3.88,20,3.1,41.5
deli_meat,5,7.97,40,4.78,53.4
deli_meat,1,3.6,30,2.52,36.6
deli_meat,4,12.81,0,12.81,17.4
deli_meat,4,7.09,0,7.09,19.2
deli_meat,7,4.23,0,4.23,20.2
deli_meat,4,5.25,20,4.2,28.9
deli_meat,2,8.2,0,8.2,24.7
deli_meat,7,5.97,0,5.97,20.8
deli_meat,3,3.16,0,3.16,19.2
deli_meat,5,3.11,0,3.11,15.8
deli_meat,6,7.85,10,7.07,25.3
deli_meat,5,9.22,0,9.22,15.6
deli_meat,1,13.61,30,9.53,61.6
deli_meat,1,5.11,20,4.09,39.1
deli_meat,7,4.9,0,4.9,8.1
deli_meat,5,3.84,0,3.84,14.8
deli_meat,1,9.39,0,9.39,33.6
deli_meat,0,6.68,30,4.68,34.5
deli_meat,3,11.9,10,10.71,35.0
deli_meat,6,3.97,20,3.18,31.6
deli_meat,1,11.46,40,6.88,73.7
deli_meat,3,10.75,40,6.45,62.9
deli_meat,3,14.64,40,8.78,97.6
deli_meat,6,12.48,0,12.48,23.4
deli_meat,3,2.67,10,2.41,27.3
deli_meat,3,2.63,0,2.63,43.5
deli_meat,1,13.38,0,13.38,35.9
deli_meat,7,13.37,0,13.37,21.8
deli_meat,4,6.89,40,4.13,62.4
deli_meat,2,7.49,30,5.24,31.3
deli_meat,3,12.04,0,12.04,25.6
deli_meat,6,10.54,20,8.43,29.3
deli_meat,6,12.56,20,10.05,22.7
deli_meat,4,2.54,50,1.27,51.2
deli_meat,3,7.49,40,4.5,47.4
deli_meat,7,12.13,0,12.13,16.5
deli_meat,3,3.68,20,2.94,26.4
deli_meat,0,3.0,50,1.5,61.3
deli_meat,1,7.65,30,5.36,58.9
deli_meat,6,11.16,0,11.16,15.6
deli_meat,3,11.83,0,11.83,23.5
deli_meat,4,5.52,40,3.31,34.4
deli_meat,0,13.65,0,13.65,23.2
deli_meat,6,5.34,0,5.34,26.5
deli_meat,3,5.15,30,3.6,40.5
deli_meat,3,10.65,50,5.32,65.4
deli_meat,6,12.74,40,7.65,56.3
deli_meat,5,11.1,20,8.88,26.4
deli_meat,3,7.84,20,6.28,26.9
deli_meat,1,13.51,30,9.46,56.3
deli_meat,2,14.37,0,14.37,12.3
deli_meat,3,7.59,30,5.31,30.0
deli_meat,7,12.83,50,6.41,44.6
deli_meat,0,3.7,40,2.22,79.4
deli_meat,4,8.28,50,4.14,47.9
deli_meat,6,3.59,10,3.23,25.9
deli_meat,5,13.53,0,13.53,16.6
deli_meat,5,8.26,10,7.43,26.6
deli_meat,4,11.85,30,8.3,36.3
deli_meat,3,12.07,10,10.86,35.2
deli_meat,5,9.34,40,5.61,46.1
deli_meat,7,7.23,40,4.34,25.5
deli_meat,7,12.48,50,6.24,97.4
deli_meat,7,2.28,20,1.83,31.5
deli_meat,0,4.03,30,2.82,45.5
deli_meat,6,3.48,0,3.48,20.7
deli_meat,0,4.04,40,2.43,81.1
deli_meat,3,2.52,50,1.26,53.1
deli_meat,1,12.19,0,12.19,21.8
deli_meat,0,14.18,30,9.93,53.9
deli_meat,2,10.31,0,10.31,17.0
deli_meat,0,7.13,20,5.71,35.5
deli_meat,6,4.86,30,3.4,30.1
deli_meat,4,11.32,0,11.32,24.0
deli_meat,2,2.97,0,2.97,27.2
deli_meat,6,8.28,0,8.28,16.6
deli_meat,6,6.71,20,5.37,24.0
deli_meat,6,10.25,10,9.22,24.9
deli_meat,5,11.26,0,11.26,23.0
deli_meat,2,11.74,0,11.74,20.8
deli_meat,5,7.6,30,5.32,35.9
deli_meat,3,7.94,0,7.94,19.7
deli_meat,2,7.9,30,5.53,48.4
deli_meat,1,4.02,0,4.02,32.7
deli_meat,4,14.14,0,14.14,17.2
deli_meat,2,8.79,0,8.79,19.4
deli_meat,0,3.39,40,2.03,45.2
deli_meat,1,11.37,10,10.24,27.2
deli_meat,3,9.28,50,4.64,83.6
deli_meat,1,10.43,50,5.21,100.6
deli_meat,4,2.92,20,2.33,28.3
deli_meat,3,7.11,50,3.56,64.1
deli_meat,0,8.15,0,8.15,33.5
deli_meat,5,2.68,40,1.61,49.0
deli_meat,7,9.02,0,9.02,16.1
deli_meat,1,7.56,40,4.54,45.1
deli_meat,0,8.08,20,6.46,59.5
deli_meat,0,14.13,40,8.48,74.1
deli_meat,3,10.68,10,9.61,19.8
deli_meat,2,10.5,20,8.4,23.2
deli_meat,3,9.56,0,9.56,32.0
deli_meat,4,13.83,0,13.83,22.4
deli_meat,3,4.48,0,4.48,25.8
deli_meat,0,8.76,0,8.76,27.3
deli_meat,1,13.49,0,13.49,18.0
deli_meat,5,8.25,30,5.77,40.0
deli_meat,0,3.29,40,1.98,108.6
deli_meat,5,4.24,50,2.12,84.7
deli_meat,0,14.11,50,7.05,111.3
deli_meat,6,5.99,50,3.0,49.9
deli_meat,1,10.89,30,7.62,29.8
deli_meat,5,5.64,50,2.82,53.7
deli_meat,4,4.1,20,3.28,22.5
deli_meat,4,8.51,0,8.51,27.2
deli_meat,4,11.22,0,11.22,19.5
deli_meat,5,3.21,10,2.89,27.1
deli_meat,7,7.92,40,4.75,38.3
deli_meat,7,11.95,50,5.97,63.2
deli_meat,5,13.39,40,8.03,41.5
deli_meat,3,3.0,0,3.0,18.9
deli_meat,0,2.46,20,1.97,73.3
deli_meat,0,14.27,0,14.27,19.0
deli_meat,2,2.07,20,1.66,30.2
deli_meat,1,14.66,20,11.73,46.1
deli_meat,1,8.87,0,8.87,27.8
deli_meat,0,7.56,0,7.56,31.5
deli_meat,2,8.49,0,8.49,14.9
deli_meat,0,10.44,0,10.44,29.3
deli_meat,6,9.08,0,9.08,21.1
deli_meat,4,9.32,10,8.39,31.4
deli_meat,7,9.56,0,9.56,18.4
deli_meat,5,13.21,0,13.21,20.7
deli_meat,7,11.0,0,11.0,15.1
deli_meat,5,11.76,0,11.76,25.8
deli_meat,3,8.52,10,7.67,34.8
deli_meat,1,7.17,0,7.17,25.8
deli_meat,2,12.15,0,12.15,17.1
deli_meat,0,4.68,40,2.81,66.4
deli_meat,6,11.51,10,10.36,19.7
deli_meat,1,11.71,20,9.36,54.0
deli_meat,5,9.76,30,6.83,57.6
deli_meat,2,5.06,10,4.56,25.8
deli_meat,3,12.85,10,11.57,34.8
deli_meat,6,9.13,30,6.39,28.4
deli_meat,0,2.94,30,2.06,51.4
deli_meat,0,9.11,0,9.11,35.2
deli_meat,2,3.81,0,3.81,19.9
deli_meat,1,11.21,20,8.97,24.5
deli_meat,5,13.56,0,13.56,32.6
deli_meat,3,9.22,50,4.61,62.3
deli_meat,7,2.68,10,2.41,20.3
deli_meat,4,3.4,10,3.06,18.5
deli_meat,2,4.38,40,2.63,43.8
deli_meat,6,7.74,30,5.42,30.2
deli_meat,1,5.57,30,3.9,43.4
deli_meat,7,13.16,50,6.58,96.1
deli_meat,4,6.97,10,6.27,21.6
deli_meat,1,6.7,0,6.7,43.6
deli_meat,0,13.8,0,13.8,36.1
deli_meat,1,5.13,10,4.61,30.7
deli_meat,6,5.54,40,3.33,42.3
deli_meat,7,11.53,10,10.38,28.1
deli_meat,3,12.36,10,11.13,28.7
deli_meat,2,3.04,20,2.43,30.6
deli_meat,6,12.97,30,9.08,23.1
deli_meat,1,4.79,10,4.31,22.4
deli_meat,4,4.95,20,3.96,40.5
deli_meat,2,8.38,10,7.54,32.3
deli_meat,3,14.4,30,10.08,37.6
deli_meat,7,6.96,20,5.57,16.6
deli_meat,6,14.31,0,14.31,16.8
deli_meat,4,6.44,0,6.44,21.3
deli_meat,3,3.43,30,2.4,47.4
deli_meat,6,3.95,20,3.16,34.1
deli_meat,7,8.41,20,6.73,27.1
deli_meat,1,6.78,0,6.78,18.6
deli_meat,7,12.38,20,9.91,31.7
deli_meat,0,5.19,0,5.19,26.4
deli_meat,5,9.52,30,6.66,37.9
deli_meat,0,14.88,20,11.91,50.6
deli_meat,6,3.8,0,3.8,14.1
deli_meat,6,3.65,0,3.65,20.9
deli_meat,7,10.07,0,10.07,20.3
deli_meat,2,4.07,0,4.07,20.7
deli_meat,3,6.22,20,4.98,25.1
deli_meat,1,11.17,0,11.17,25.7
deli_meat,5,4.31,0,4.31,25.0
deli_meat,6,3.52,0,3.52,24.8
deli_meat,7,11.18,30,7.82,28.7
deli_meat,7,12.93,0,12.93,19.9
deli_meat,2,4.37,30,3.06,64.1
deli_meat,6,2.08,10,1.87,17.8
deli_meat,4,9.45,0,9.45,14.2
deli_meat,6,13.59,20,10.87,17.5
deli_meat,5,13.38,0,13.38,27.1
deli_meat,5,14.92,0,14.92,19.2
deli_meat,3,6.39,50,3.2,79.9
deli_meat,2,6.62,10,5.96,24.2
deli_meat,2,3.05,10,2.75,20.6
deli_meat,5,9.84,0,9.84,27.4
deli_meat,7,12.23,50,6.12,71.2
deli_meat,3,2.02,0,2.02,24.7
deli_meat,4,6.25,10,5.62,21.6
deli_meat,5,2.01,0,2.01,11.9
deli_meat,7,13.38,0,13.38,18.0
deli_meat,1,8.56,40,5.14,80.2
deli_meat,7,6.22,0,6.22,31.3
deli_meat,2,2.82,20,2.26,35.1
deli_meat,3,10.55,0,10.55,23.8
deli_meat,0,7.63,10,6.87,47.1
deli_meat,6,7.79,20,6.23,29.2
deli_meat,2,13.24,50,6.62,65.9
deli_meat,3,10.95,10,9.85,26.2
deli_meat,1,14.85,30,10.4,43.3
deli_meat,3,14.01,20,11.21,32.6
deli_meat,3,4.79,50,2.4,44.7
deli_meat,5,7.12,0,7.12,21.2
deli_meat,1,11.4,0,11.4,21.9
deli_meat,4,11.92,30,8.34,24.3
deli_meat,6,2.84,0,2.84,16.7
deli_meat,2,12.93,0,12.93,17.7
deli_meat,1,6.26,0,6.26,17.6
deli_meat,1,3.52,0,3.52,25.9
deli_meat,7,9.37,40,5.62,47.2
deli_meat,1,9.98,40,5.99,45.8
deli_meat,2,13.46,30,9.42,74.6
deli_meat,3,5.57,0,5.57,24.6
deli_meat,1,2.63,50,1.31,86.2
deli_meat,4,2.5,0,2.5,20.4
deli_meat,4,2.32,0,2.32,18.8
deli_meat,1,13.99,0,13.99,19.7
deli_meat,2,13.12,50,6.56,52.8
deli_meat,6,6.58,20,5.26,25.6
deli_meat,1,6.43,10,5.79,36.3
deli_meat,2,10.08,0,10.08,23.6
deli_meat,7,6.65,20,5.32,23.8
deli_meat,4,3.16,0,3.16,13.5
deli_meat,5,13.61,40,8.17,33.5
deli_meat,7,6.03,40,3.62,38.9
deli_meat,3,7.84,0,7.84,22.7
deli_meat,4,4.09,0,4.09,34.6
deli_meat,4,7.43,20,5.94,32.3
deli_meat,4,8.12,0,8.12,17.8
deli_meat,5,6.77,50,3.39,38.1
deli_meat,1,13.5,20,10.8,56.1
deli_meat,1,10.47,0,10.47,20.4
deli_meat,0,13.13,0,13.13,35.4
deli_meat,2,7.01,40,4.2,47.6
deli_meat,7,14.75,20,11.8,21.6
deli_meat,7,7.06,0,7.06,22.7
deli_meat,2,9.28,30,6.5,49.6
deli_meat,5,9.32,0,9.32,20.3
deli_meat,1,4.94,30,3.46,32.4
deli_meat,7,8.02,0,8.02,16.6
deli_meat,4,11.31,30,7.92,51.4
deli_meat,0,14.21,30,9.95,53.3
deli_meat,5,11.76,0,11.76,23.7
deli_meat,2,7.86,0,7.86,20.0
deli_meat,7,3.72,20,2.98,30.3
deli_meat,0,13.33,40,8.0,85.7
deli_meat,3,3.1,10,2.79,21.0
deli_meat,0,5.75,0,5.75,25.3
deli_meat,6,4.36,40,2.61,37.9
deli_meat,2,14.59,0,14.59,18.8
deli_meat,5,10.65,40,6.39,59.6
deli_meat,5,2.06,30,1.44,31.3
deli_meat,5,7.05,30,4.94,26.5
deli_meat,1,13.12,0,13.12,43.4
deli_meat,1,2.83,30,1.98,30.9
deli_meat,6,5.28,50,2.64,41.7
deli_meat,0,14.59,0,14.59,39.3
deli_meat,2,5.15,0,5.15,28.3
deli_meat,6,12.1,10,10.89,19.1
deli_meat,5,6.98,0,6.98,19.3
deli_meat,0,11.63,30,8.14,53.2
deli_meat,7,14.8,0,14.8,20.7
deli_meat,3,11.66,0,11.66,21.1
deli_meat,6,2.77,10,2.5,31.1
deli_meat,6,10.45,0,10.45,17.9
deli_meat,7,3.32,20,2.66,23.1
deli_meat,5,10.49,0,10.49,19.5
deli_meat,6,9.93,0,9.93,24.2
deli_meat,2,9.35,0,9.35,29.2
deli_meat,5,3.79,0,3.79,23.6
deli_meat,4,14.82,0,14.82,18.8
deli_meat,4,14.46,0,14.46,15.9
deli_meat,3,6.6,30,4.62,40.0
deli_meat,7,7.55,50,3.78,56.2
deli_meat,2,4.07,10,3.67,24.0
deli_meat,2,12.0,0,12.0,20.7
deli_meat,0,2.3,0,2.3,24.1
deli_meat,7,12.26,40,7.35,69.3
deli_meat,1,13.96,0,13.96,23.0
deli_meat,0,11.88,10,10.69,41.3
deli_meat,0,4.86,0,4.86,30.0
deli_meat,2,12.71,10,11.44,31.9
deli_meat,0,5.04,40,3.03,62.6
deli_meat,1,11.65,10,10.48,41.2
deli_meat,5,12.31,20,9.84,21.8
deli_meat,4,8.14,20,6.51,30.8
deli_meat,7,2.16,0,2.16,18.4
deli_meat,2,5.45,20,4.36,27.2
deli_meat,2,4.88,30,3.42,33.3
deli_meat,2,10.41,50,5.21,71.1
deli_meat,7,3.61,50,1.8,58.7
deli_meat,0,13.07,20,10.45,44.9
deli_meat,2,2.06,0,2.06,28.3
deli_meat,2,11.55,0,11.55,26.7
deli_meat,1,10.94,10,9.85,30.8
deli_meat,5,2.89,50,1.44,56.9
deli_meat,1,7.92,0,7.92,59.0
deli_meat,3,3.52,20,2.82,39.9
deli_meat,4,6.18,30,4.32,37.4
deli_meat,1,7.46,20,5.97,31.3
deli_meat,5,14.76,10,13.28,28.0
deli_meat,6,2.99,0,2.99,20.6
deli_meat,3,13.54,10,12.18,22.4
deli_meat,5,13.75,0,13.75,11.3
deli_meat,0,12.59,10,11.33,30.0
deli_meat,4,13.0,0,13.0,22.3
deli_meat,2,3.81,30,2.66,45.3
deli_meat,7,2.08,30,1.46,41.7
deli_meat,2,7.45,30,5.22,53.4
deli_meat,6,14.27,0,14.27,26.3
deli_meat,0,14.95,0,14.95,31.9
deli_meat,4,6.61,30,4.63,38.6
deli_meat,5,6.72,20,5.38,19.8
deli_meat,7,10.99,30,7.69,39.4
deli_meat,1,5.51,50,2.75,56.5
deli_meat,1,13.2,10,11.88,38.5
deli_meat,5,13.71,50,6.85,50.3
deli_meat,7,2.22,0,2.22,15.6
deli_meat,1,12.14,50,6.07,97.4
deli_meat,5,8.15,20,6.52,24.2
deli_meat,2,11.26,20,9.01,38.0
deli_meat,0,9.26,0,9.26,27.7
deli_meat,1,3.5,0,3.5,28.7
deli_meat,3,14.6,10,13.14,19.9
deli_meat,6,14.0,20,11.2,25.0
deli_meat,2,4.92,20,3.93,31.8
deli_meat,2,9.16,20,7.33,30.1
deli_meat,5,8.03,40,4.82,48.2
deli_meat,6,2.83,0,2.83,26.6
deli_meat,5,14.37,0,14.37,32.5
deli_meat,4,2.0,0,2.0,13.1
deli_meat,4,10.21,20,8.17,25.7
deli_meat,1,12.46,0,12.46,26.2
deli_meat,1,3.88,20,3.1,49.7
deli_meat,2,14.14,10,12.73,21.5
deli_meat,4,10.91,0,10.91,20.5
deli_meat,2,14.47,0,14.47,18.4
deli_meat,4,5.61,0,5.61,13.7
deli_meat,0,10.08,30,7.06,53.4
deli_meat,0,14.24,50,7.12,70.7
deli_meat,3,12.68,20,10.14,48.9
deli_meat,3,13.62,30,9.54,34.4
deli_meat,4,11.82,20,9.45,34.1
deli_meat,0,8.89,0,8.89,25.2
deli_meat,6,2.27,0,2.27,16.6
deli_meat,4,13.67,20,10.94,34.9
deli_meat,4,8.8,10,7.92,32.0
deli_meat,6,12.22,0,12.22,19.9
deli_meat,7,13.82,30,9.68,22.4
deli_meat,2,5.02,0,5.02,31.0
deli_meat,6,7.53,50,3.76,79.7
deli_meat,4,5.15,0,5.15,12.0
deli_meat,1,9.5,20,7.6,38.4
deli_meat,2,6.63,0,6.63,14.1
deli_meat,5,12.83,0,12.83,18.8
deli_meat,2,3.59,10,3.23,30.1
deli_meat,3,6.38,0,6.38,35.7
deli_meat,6,2.14,10,1.93,14.6
deli_meat,5,14.8,0,14.8,31.6
deli_meat,0,11.6,10,10.44,25.7
deli_meat,0,3.01,20,2.4,25.3
deli_meat,6,8.03,40,4.82,65.4
deli_meat,4,4.95,20,3.96,41.6
deli_meat,0,5.64,20,4.51,50.6
deli_meat,7,9.24,0,9.24,14.5
deli_meat,1,12.01,30,8.41,43.7
deli_meat,1,8.85,10,7.97,31.9
deli_meat,4,6.17,20,4.94,28.1
deli_meat,0,9.01,10,8.11,42.2
deli_meat,2,10.24,0,10.24,19.9
deli_meat,7,2.1,0,2.1,25.9
deli_meat,1,9.31,50,4.65,108.3
deli_meat,7,11.82,50,5.91,73.5
deli_meat,6,8.11,0,8.11,19.8
deli_meat,2,7.87,40,4.72,46.9
deli_meat,7,2.1,20,1.68,30.3
deli_meat,4,6.67,0,6.67,14.3
deli_meat,1,3.01,30,2.11,46.5
deli_meat,6,10.02,0,10.02,11.9
deli_meat,1,11.88,30,8.32,51.7
deli_meat,2,14.48,10,13.03,20.6
deli_meat,4,8.33,10,7.5,34.2
deli_meat,0,6.68,10,6.02,28.4
deli_meat,3,9.45,0,9.45,16.6
deli_meat,2,8.26,0,8.26,25.9
deli_meat,4,9.88,10,8.89,16.8
deli_meat,5,6.94,50,3.47,64.9
deli_meat,2,11.79,10,10.61,35.1
